20	0	24	932	2478	982	1546	49
30	0	34	1033	2759	1169	1726	135
40	0	45	1048	3040	1122	1991	73
50	0	56	1134	3227	1262	2092	128
60	0	68	1196	3273	1403	2077	206
70	0	81	1282	3507	1309	2225	27
80	0	94	1305	3694	1449	2389	144
90	0	108	1414	3928	1496	2514	82
100	0	122	1452	4068	1590	2615	137
110	0	137	1484	4162	1636	2678	152
120	0	153	1585	4583	1683	2998	98
130	0	169	1631	5097	1683	3466	51
140	0	186	1717	5004	1824	3287	106
150	0	203	1748	4583	1917	2835	169
160	0	221	1771	4864	1917	3092	145
170	0	239	1857	5378	2011	3521	154
180	0	257	1864	5939	1870	4074	5
190	0	277	1981	5004	2011	3022	29
200	0	296	1973	5378	2011	3404	37
210	0	317	2074	6080	2057	4005	-16
220	0	338	2128	5659	2244	3530	115
230	0	360	2253	5144	2385	2891	131
240	0	382	2299	4676	2432	2377	132
250	0	406	2439	3694	2385	1255	-54
260	0	431	2509	2712	2619	202	109
270	0	456	2525	2665	2665	140	140
280	0	483	2657	2806	2712	148	55
290	0	510	2750	2806	2712	55	-37
300	0	538	2781	2993	2852	211	71
310	0	567	2882	3507	2806	625	-76
320	0	597	2960	4349	2993	1389	32
330	0	627	2952	5284	3133	2332	180
340	0	657	3014	6220	3040	3205	25
350	0	688	3061	6734	3180	3673	118
360	0	720	3131	7389	3086	4258	-44
370	0	751	3185	7529	3414	4344	228
380	0	784	3232	7716	3227	4484	-5
390	0	816	3286	7483	3273	4196	-12
400	0	850	3348	7108	3320	3760	-28
410	0	883	3449	6267	3414	2817	-35
420	0	918	3496	5986	3367	2489	-129
430	0	953	3527	6033	3507	2505	-19
440	0	988	3636	5705	3648	2069	11
450	0	1024	3644	5752	3648	2108	3
460	0	1061	3690	6313	3788	2623	97
470	0	1098	3721	6313	3881	2592	160
480	0	1135	3799	6220	3928	2420	129
490	0	1174	3838	6641	4022	2802	183
500	0	1212	3892	6641	3975	2748	82
510	0	1251	3830	6641	4022	2810	191
520	0	1291	3923	6407	4115	2483	191
530	0	1331	3962	5752	4256	1790	293
540	0	1372	4009	5939	4162	1930	153
550	0	1413	4032	6313	4162	2281	129
560	0	1454	4118	6080	4396	1961	278
570	0	1496	4149	6173	4396	2024	247
580	0	1539	4195	6547	4349	2351	153
590	0	1582	4234	6407	4443	2172	208
600	0	1625	4351	6173	4396	1822	45
610	0	1670	4452	6641	4396	2189	-55
620	0	1714	4529	6173	4630	1643	100
630	0	1759	4560	5752	4536	1191	-24
640	0	1805	4607	5799	4443	1191	-164
650	0	1851	4662	5472	4676	810	14
660	0	1897	4646	5799	4864	1153	217
670	0	1944	4809	5518	4723	709	-85
680	0	1992	4848	5238	4770	389	-78
690	0	2040	4879	5144	5097	265	218
700	0	2089	4918	5378	4910	460	-7
710	0	2138	4957	5565	4910	608	-46
