START:0
20	0	15	366
30	0	19	405
40	0	23	451
50	0	28	529
60	-1	34	592
70	-1	40	638
80	-1	47	740
90	-1	55	818
100	-1	63	880
110	-2	73	974
120	-2	83	1059
130	-2	94	1137
140	-3	106	1231
150	-3	119	1309
160	-3	133	1355
170	-4	147	1433
180	-4	162	1480
190	-4	178	1644
200	-5	194	1659
210	-5	212	1768
220	-6	230	1776
230	-6	248	1909
240	-7	268	1963
250	-7	288	1994
260	-7	308	2065
270	-8	330	2213
280	-8	352	2283
290	-9	376	2337
300	-10	399	2361
310	-10	424	2493
320	-11	449	2587
330	-11	475	2618
340	-12	502	2735
350	-12	530	2797
360	-13	558	2875
370	-14	588	3015
380	-14	617	3031
390	-15	648	3070
400	-16	680	3218
410	-17	712	3210
420	-17	746	3374
430	-18	780	3405
440	-19	815	3483
450	-20	850	3631
460	-21	886	3569
470	-21	922	3607
480	-22	959	3646
490	-23	997	3818
500	-24	1035	3826
510	-24	1074	3849
520	-25	1113	3857
530	-26	1153	4083
540	-27	1194	4083
550	-28	1235	4137
560	-28	1277	4161
570	-29	1320	4293
580	-30	1364	4434
590	-31	1409	4426
600	-32	1454	4496
610	-33	1500	4589
620	-34	1546	4730
630	-34	1592	4605
640	-35	1640	4706
650	-36	1688	4761
660	-37	1736	4917
670	-38	1785	5010
680	-39	1834	4893
690	-41	1885	4987
700	-42	1936	5182
710	-43	1987	5221
720	-44	2039	5150
730	-44	2091	5174
740	-45	2143	5322
750	-46	2196	5314
760	-47	2248	5221
770	-48	2302	5322
780	-49	2355	5345
790	-50	2409	5470
800	-51	2464	5462
810	-52	2519	5493
820	-53	2575	5579
830	-54	2631	5680
840	-55	2689	5758
850	-56	2745	5750
860	-57	2803	5704
870	-59	2862	5867
880	-60	2920	5961
890	-61	2979	5875
900	-62	3038	5813
910	-62	3098	5961
920	-63	3158	6101
930	-64	3218	6070
940	-65	3279	6023
950	-66	3341	6109
960	-66	3403	6319
970	-67	3466	6358
980	-68	3528	6234
990	-69	3592	6249
1000	-70	3655	6288
1010	-71	3719	6491
1020	-72	3783	6405
1030	-73	3847	6382
1040	-74	3912	6413
1050	-75	3978	6592
1060	-76	4043	6553
1070	-78	4109	6569
1080	-79	4175	6592
1090	-80	4242	6693
1100	-81	4308	6717
1110	-83	4375	6701
1120	-84	4443	6717
1130	-85	4511	6896
1140	-86	4579	6912
1150	-88	4646	6756
1160	-89	4715	6771
1170	-91	4784	6795
1180	-92	4854	7013
1190	-93	4922	6904
1200	-95	4992	6958
1210	-96	5062	7099
1220	-98	5132	7114
1230	-99	5203	7075
1240	-100	5273	6943
1250	-102	5344	7029
1260	-103	5415	7153
1270	-104	5486	7247
1280	-105	5557	7114
1290	-107	5629	7161
1300	-108	5701	7176
1310	-109	5773	7332
1320	-111	5845	7184
1330	-112	5918	7153
1340	-113	5991	7208
1350	-114	6064	7348
1360	-115	6137	7278
1370	-117	6211	7278
1380	-118	6285	7363
1390	-119	6359	7504
1400	-120	6433	7558
1410	-122	6507	7403
1420	-123	6581	7434
1430	-124	6656	7597
1440	-126	6731	7613
1450	-127	6806	7457
1460	-129	6881	7457
1470	-130	6957	7582
1480	-132	7032	7590
1490	-133	7107	7465
1500	-134	7182	7301
1510	-135	7254	7153
1520	-136	7326	7153
1530	-137	7395	7013
1540	-137	7462	6639
1550	-138	7528	6506
1560	-138	7592	6265
1570	-139	7654	6202
1580	-139	7714	5976
1590	-140	7773	5828
1600	-140	7830	5688
1610	-141	7886	5649
1620	-141	7941	5408
1630	-142	7994	5205
1640	-142	8045	5073
1650	-143	8095	5002
1660	-143	8143	4784
1670	-144	8190	4605
1680	-144	8235	4473
1690	-145	8279	4434
1700	-145	8321	4270
1710	-146	8362	4059
1720	-146	8402	3982
1730	-147	8440	3849
1740	-147	8477	3709
1750	-147	8513	3553
1760	-148	8547	3374
1770	-148	8580	3210
1780	-149	8612	3140
1790	-149	8642	3062
1800	-149	8672	2969
1810	-150	8701	2852
1820	-150	8729	2789
1830	-150	8755	2672
1840	-151	8780	2438
1850	-151	8804	2368
1860	-151	8827	2275
1870	-152	8848	2096
1880	-152	8868	1924
1890	-152	8886	1784
1900	-152	8903	1652
1910	-153	8918	1426
1920	-153	8931	1231
1930	-153	8941	1005
1940	-153	8950	872
1950	-153	8958	662
1960	-153	8963	444
1970	-153	8965	241
1980	-153	8967	85
1990	-153	8967	39
STOP:1460	BREAK1:1850	BREAK2:1990
laserpoint1=:1	laserpoint2=:1	laserpoint3=:1
