START:0
20	0	100
30	0	111
40	0	124
50	0	136
60	0	150
70	0	163
80	0	178
90	0	194
100	0	210
110	0	227
120	0	244
130	0	262
140	0	281
150	0	301
160	0	321
170	0	341
180	0	363
190	0	385
200	0	408
210	0	431
220	0	455
230	0	480
240	0	506
250	0	531
260	0	558
270	0	585
280	0	613
290	0	641
300	0	670
310	0	700
320	0	730
330	0	761
340	0	793
350	0	825
360	0	858
370	0	892
380	0	925
390	0	960
400	0	997
410	0	1034
420	0	1071
430	0	1109
440	0	1148
450	0	1189
460	0	1229
470	0	1290
480	0	1334
490	0	1376
500	0	1419
510	0	1464
520	0	1509
530	0	1554
540	0	1599
550	0	1646
560	0	1693
570	0	1742
580	0	1790
590	0	1838
600	0	1889
610	0	1939
620	0	1990
630	0	2042
640	0	2094
650	0	2147
660	0	2201
670	0	2255
680	0	2310
690	0	2366
700	0	2422
710	0	2479
720	0	2537
730	0	2593
740	0	2652
750	0	2711
760	0	2770
770	0	2830
780	0	2890
790	0	2951
800	0	3014
810	0	3076
820	0	3139
830	0	3202
840	0	3267
850	0	3332
860	0	3397
870	0	3463
880	0	3530
890	0	3597
900	0	3665
910	0	3734
920	0	3802
930	0	3871
940	0	3941
950	0	4012
960	0	4082
970	0	4153
980	0	4225
990	0	4297
1000	0	4370
1010	0	4442
1020	0	4515
1030	0	4589
1040	0	4664
1050	0	4738
1060	0	4813
1070	0	4889
1080	0	4966
1090	0	5042
1100	0	5119
1110	0	5196
1120	0	5274
1130	0	5353
1140	0	5431
1150	0	5510
1160	0	5589
1170	0	5670
1180	0	5750
1190	0	5831
1200	0	5912
1210	0	5995
1220	0	6077
1230	0	6160
1240	0	6243
1250	0	6327
1260	0	6412
1270	0	6496
1280	0	6581
1290	0	6667
1300	0	6753
1310	0	6840
1320	0	6927
1330	0	7014
1340	0	7102
1350	0	7189
1360	0	7277
1370	0	7366
1380	0	7453
1390	0	7542
1400	0	7630
1410	0	7718
1420	0	7803
1430	0	7889
1440	0	7975
1450	0	8059
1460	0	8143
1470	0	8226
1480	0	8309
1490	0	8393
1500	0	8475
1510	0	8555
1520	0	8635
1530	0	8715
1540	0	8793
1550	0	8870
1560	0	8945
1570	0	9020
STOP:1330
BREAK:1570
