START:0
20	0	13	272
30	0	16	303
40	0	19	335
50	0	23	366
60	0	27	405
70	0	31	444
80	0	36	490
90	0	41	514
100	-1	46	576
110	-1	53	623
120	-1	59	670
130	-1	66	685
140	-1	73	709
150	-1	81	787
160	-1	89	833
170	-1	97	841
180	-2	106	841
190	-2	115	896
200	-2	124	896
210	-2	133	919
220	-2	143	1020
230	-2	153	1013
240	-2	163	1083
250	-3	175	1122
260	-3	187	1192
270	-3	199	1277
280	-3	212	1379
290	-3	227	1465
300	-4	242	1511
310	-4	258	1667
320	-4	275	1714
330	-4	293	1800
340	-5	312	1878
350	-5	331	1987
360	-5	352	2057
370	-6	372	2119
380	-6	394	2174
390	-6	417	2275
400	-7	440	2329
410	-7	464	2462
420	-8	490	2555
430	-8	516	2571
440	-9	543	2781
450	-9	570	2813
460	-10	598	2805
470	-10	628	2968
480	-11	658	3117
490	-12	689	3132
500	-12	720	3124
510	-13	753	3187
520	-14	786	3413
530	-15	820	3467
540	-15	853	3389
550	-16	888	3428
560	-17	923	3522
570	-18	959	3631
580	-19	995	3600
590	-19	1033	3732
600	-20	1070	3732
610	-21	1109	3989
620	-22	1149	4005
630	-23	1189	4036
640	-23	1229	4028
650	-24	1271	4262
660	-25	1313	4278
670	-26	1356	4301
680	-27	1400	4301
690	-28	1444	4402
700	-29	1489	4527
710	-30	1534	4504
720	-31	1580	4582
730	-32	1627	4636
740	-33	1673	4769
750	-34	1720	4667
760	-35	1769	4776
770	-36	1817	4847
780	-37	1866	4971
790	-39	1916	5057
800	-40	1966	4963
810	-41	2017	5049
820	-42	2067	5182
830	-43	2118	4979
840	-44	2169	5072
850	-45	2221	5158
860	-46	2273	5252
870	-48	2325	5306
880	-49	2378	5291
890	-50	2431	5314
900	-51	2485	5369
910	-52	2540	5478
920	-53	2595	5556
930	-54	2651	5595
940	-55	2707	5641
950	-56	2764	5680
960	-58	2820	5766
970	-59	2878	5867
980	-60	2965	5766
990	-61	3023	5860
1000	-62	3082	5797
1010	-63	3141	5992
1020	-64	3201	6078
1030	-65	3261	6031
1040	-66	3322	5976
1050	-67	3383	6218
1060	-68	3445	6265
1070	-69	3507	6234
1080	-70	3569	6195
1090	-71	3632	6304
1100	-72	3696	6397
1110	-74	3759	6312
1120	-75	3822	6382
1130	-76	3887	6358
1140	-77	3951	6499
1150	-79	4016	6475
1160	-80	4081	6491
1170	-81	4147	6561
1180	-83	4213	6686
1190	-84	4279	6514
1200	-86	4346	6631
1210	-87	4413	6654
1220	-88	4480	6841
1230	-90	4548	6865
1240	-91	4615	6763
1250	-93	4684	6748
1260	-95	4752	6880
1270	-96	4821	6974
1280	-98	4890	6865
1290	-99	4959	6927
1300	-101	5029	7075
1310	-102	5099	7106
1320	-104	5169	6958
1330	-105	5239	6927
1340	-107	5310	7005
1350	-108	5381	7145
1360	-110	5452	7075
1370	-111	5523	7099
1380	-113	5595	7145
1390	-114	5667	7309
1400	-115	5739	7332
1410	-117	5811	7208
1420	-118	5884	7169
1430	-119	5957	7192
1440	-120	6030	7340
1450	-121	6102	7286
1460	-123	6176	7270
1470	-124	6250	7332
1480	-125	6324	7488
1490	-127	6398	7410
1500	-128	6473	7418
1510	-130	6547	7457
1520	-131	6622	7582
1530	-133	6697	7613
1540	-134	6771	7418
1550	-135	6845	7239
1560	-136	6917	7036
1570	-137	6987	6997
1580	-137	7055	6803
1590	-138	7123	6639
1600	-138	7188	6405
1610	-139	7250	6202
1620	-140	7309	5860
1630	-140	7366	5633
1640	-140	7421	5431
1650	-141	7474	5259
1660	-141	7525	5135
1670	-142	7573	4800
1680	-142	7620	4519
1690	-142	7665	4480
1700	-142	7709	4371
1710	-142	7751	4052
1720	-143	7790	3904
1730	-143	7830	3865
1740	-143	7867	3756
1750	-143	7903	3522
1760	-144	7938	3389
1770	-144	7972	3296
1780	-144	8003	3132
1790	-144	8032	2875
1800	-145	8060	2680
1810	-145	8086	2501
1820	-145	8110	2392
1830	-145	8133	2267
1840	-146	8155	2142
1850	-146	8175	1893
1860	-146	8193	1815
1870	-146	8210	1675
1880	-146	8226	1589
1890	-146	8241	1379
1900	-147	8254	1285
1910	-147	8265	1114
1920	-147	8275	989
1930	-147	8284	794
1940	-147	8291	631
1950	-147	8296	483
1960	-147	8300	327
1970	-147	8302	179
1980	-147	8302	23
1990	-147	8302	77
STOP:1510	BREAK1:0	BREAK2:1990
laserpoint1=:1	laserpoint2=:1	laserpoint3=:0
