
20	0	25	1010	2432	1075	1421	65
30	0	35	1064	2525	1028	1461	-35
40	0	46	1149	2946	1216	1796	66
50	0	58	1188	3040	1262	1851	73
60	0	71	1320	3040	1309	1719	-11
70	0	84	1351	3273	1403	1921	51
80	0	99	1468	3601	1496	2132	28
90	0	114	1499	3648	1543	2148	43
100	0	129	1577	3694	1590	2117	12
110	0	146	1647	4115	1777	2468	129
120	0	163	1709	4396	1870	2686	161
130	0	180	1794	4630	1917	2835	122
140	0	198	1802	4817	1917	3014	114
150	0	217	1857	4817	1917	2960	60
160	0	236	1950	4630	1964	2679	14
170	0	255	1989	5284	2011	3295	21
180	0	275	2051	5378	2057	3327	6
190	0	296	2090	5284	2057	3194	-32
200	0	317	2136	5097	2198	2961	61
210	0	339	2214	4817	2291	2602	77
220	0	362	2268	4115	2432	1846	163
230	0	386	2416	3133	2432	717	15
240	0	411	2478	2619	2525	140	46
250	0	437	2579	2665	2619	86	39
260	0	463	2665	2712	2712	47	47
270	0	491	2766	2665	2712	-100	-53
280	0	519	2828	2852	2852	24	24
290	0	548	2944	2946	2899	1	-45
300	0	577	3030	3227	2993	196	-37
310	0	608	3053	3507	2993	454	-60
320	0	638	3131	4162	3086	1031	-44
330	0	670	3193	5191	3180	1997	-13
340	0	701	3201	6313	3320	3112	119
350	0	733	3201	6594	3320	3393	119
360	0	766	3216	6968	3273	3751	57
370	0	799	3294	6734	3320	3440	26
380	0	833	3356	6267	3414	2910	57
390	0	867	3411	5939	3414	2528	3
400	0	902	3519	5799	3460	2279	-58
410	0	937	3512	5331	3554	1819	42
420	0	973	3574	5051	3648	1476	73
430	0	1010	3659	5097	3741	1438	81
440	0	1047	3760	5004	3788	1243	27
450	0	1085	3799	5238	3881	1438	82
460	0	1124	3877	5752	3975	1875	98
470	0	1163	3892	6080	3975	2187	82
480	0	1202	3993	5565	4068	1571	75
490	0	1242	4017	5799	4068	1782	51
500	0	1283	4087	5986	4256	1899	169
510	0	1323	4032	5705	4302	1673	270
520	0	1365	4110	5191	4162	1081	52
530	0	1407	4133	5705	4209	1572	75
540	0	1450	4226	5565	4396	1338	169
550	0	1493	4234	5612	4349	1377	114
560	0	1537	4366	5892	4489	1526	123
570	0	1581	4374	6173	4489	1799	115
580	0	1626	4529	5799	4583	1269	53
590	0	1670	4560	5565	4583	1004	22
600	0	1716	4615	5892	4630	1277	14
610	0	1762	4669	5378	4630	708	-39
620	0	1809	4669	5144	4676	474	7
630	0	1856	4825	5191	5004	366	179
640	0	1904	4848	5472	4817	623	-31
650	0	1952	4879	5144	4864	265	-15
660	0	2000	4825	5097	4957	272	132
670	0	2050	4848	5191	5004	342	155
680	0	2100	4965	5284	5051	319	86
690	0	2150	4996	5378	5097	382	101
700	0	2200	4996	5565	5238	569	242
710	0	2251	5073	5565	5191	491	117
720	0	2303	5112	5612	5331	499	219
730	0	2355	5221	5705	5191	484	-29
740	0	2408	5291	5378	5425	87	133
750	0	2460	5330	5612	5378	282	48
760	0	2513	5384	5518	5284	134	-99
770	0	2567	5407	5846	5425	438	17
780	0	2621	5462	5705	5472	243	9
790	0	2675	5493	5565	5472	72	-21
800	0	2730	5547	5659	5472	111	-75
810	0	2785	5470	5846	5612	376	142
820	0	2840	5454	5846	5659	391	204
830	0	2896	5563	5986	5612	423	49
840	0	2952	5571	6126	5659	555	88
850	0	3009	5563	6080	5705	516	142
860	0	3065	5625	6220	5659	594	33
870	0	3122	5648	6313	5752	665	103
880	0	3180	5788	6126	5846	338	57
890	0	3238	5773	5799	5799	26	26
900	0	3296	5912	6267	5846	354	-66
910	0	3354	5889	6267	5892	377	3
920	0	3413	5905	6313	5986	408	81
930	0	3471	5944	6547	5846	603	-97
940	0	3531	5990	6781	6033	790	42
950	0	3590	6006	6828	6033	822	27
960	0	3649	5881	6968	5939	1086	57
970	0	3709	5912	6641	6033	728	120
980	0	3769	6006	6781	6126	775	120
990	0	3830	5990	6781	6080	790	89
1000	0	3890	6006	6407	6080	401	73
1010	0	3951	6037	6267	6126	229	89
1020	0	4013	6114	5986	6080	-128	-34
1030	0	4075	6239	6313	6267	74	27
1040	0	4137	6270	6500	6220	230	-50
1050	0	4199	6247	6594	6220	347	-26
1060	0	4262	6355	6360	6313	4	-41
1070	0	4325	6363	6641	6360	277	-2
1080	0	4387	6363	6688	6267	324	-96
1090	0	4451	6371	6734	6407	363	36
