START:0
10	0	83	0
20	0	83	7
30	0	83	0
40	0	83	0
50	0	83	0
60	0	83	0
70	0	83	0
80	0	83	0
90	0	83	7
100	0	83	0
110	0	83	0
120	0	83	0
130	0	82	7
140	0	82	0
150	0	83	7
160	0	83	15
170	0	82	7
180	0	83	7
190	0	83	38
200	0	83	70
210	0	85	202
220	0	88	249
230	0	91	358
240	0	95	420
250	0	100	475
260	0	105	576
270	0	112	685
280	0	119	810
290	0	128	841
300	0	137	911
310	0	147	1013
320	0	157	1122
330	0	169	1137
340	0	181	1223
350	0	194	1348
360	0	208	1433
370	0	223	1496
380	0	239	1574
390	0	255	1652
400	0	273	1768
410	0	291	1839
420	0	309	1893
430	0	329	1940
440	0	349	2057
450	0	370	2166
460	0	392	2197
470	0	414	2220
480	0	438	2407
490	0	462	2423
500	0	486	2454
510	0	512	2548
520	0	538	2657
530	0	565	2750
540	0	593	2758
550	0	621	2789
560	0	650	2898
570	0	680	3007
580	0	710	3124
590	0	741	3148
600	0	773	3202
610	0	822	3233
620	0	855	3389
630	0	889	3358
640	0	924	3491
650	0	959	3522
660	0	995	3639
670	0	1031	3670
680	0	1068	3662
690	0	1105	3717
700	0	1143	3818
710	0	1182	3833
720	0	1221	3857
730	0	1260	3904
740	0	1300	4005
750	0	1341	4036
760	0	1382	4013
770	0	1423	4083
780	0	1465	4200
790	0	1507	4208
800	0	1550	4246
810	0	1593	4301
820	0	1636	4434
830	0	1680	4418
840	0	1725	4449
850	0	1769	4402
860	0	1815	4597
870	0	1860	4472
880	0	1906	4543
890	0	1952	4613
900	0	1999	4776
910	0	2046	4722
920	0	2093	4660
930	0	2141	4792
940	0	2190	4917
950	0	2239	4885
960	0	2289	4971
970	0	2339	4917
980	0	2389	5104
990	0	2440	5096
1000	0	2491	5057
1010	0	2542	5119
1020	0	2594	5283
1030	0	2646	5205
1040	0	2699	5228
1050	0	2752	5291
1060	0	2806	5431
1070	0	2860	5361
1080	0	2914	5454
1090	0	2969	5454
1100	0	3025	5610
1110	0	3081	5626
1120	0	3137	5556
1130	0	3194	5657
1140	0	3252	5836
1150	0	3309	5688
1160	0	3367	5711
1170	0	3425	5805
1180	0	3484	5969
1190	0	3542	5782
1200	0	3601	5914
1210	0	3661	5930
1220	0	3721	6117
1230	0	3782	6054
1240	0	3842	6023
1250	0	3903	6117
1260	0	3965	6273
1270	0	4027	6265
1280	0	4089	6202
1290	0	4152	6234
1300	0	4215	6428
1310	0	4279	6459
1320	0	4342	6296
1330	0	4407	6374
1340	0	4472	6545
1350	0	4537	6608
1360	0	4601	6506
1370	0	4667	6506
1380	0	4733	6631
1390	0	4799	6678
1400	0	4866	6631
1410	0	4932	6639
1420	0	4999	6818
1430	0	5067	6795
1440	0	5134	6654
1450	0	5202	6756
1460	0	5270	6912
1470	0	5339	6989
1480	0	5407	6857
1490	0	5477	6912
1500	0	5546	7021
1510	0	5616	6997
1520	0	5686	6950
1530	0	5756	6966
1540	0	5827	7192
1550	0	5898	7145
1560	0	5967	7028
1570	0	6037	6935
1580	0	6106	6927
1590	0	6175	6818
1600	0	6241	6631
1610	0	6308	6608
1620	0	6374	6600
1630	0	6438	6483
1640	0	6500	6203
1650	0	6562	6109
1660	0	6624	6249
1670	0	6685	6101
1680	0	6744	5820
1690	0	6801	5649
1700	0	6857	5626
1710	0	6912	5563
1720	0	6966	5244
1730	0	7018	5182
1740	0	7070	5197
1750	0	7120	4987
1760	0	7168	4776
1770	0	7216	4660
1780	0	7262	4691
1790	0	7308	4628
1800	0	7352	4387
1810	0	7395	4317
1820	0	7438	4145
1830	0	7480	4208
1840	0	7520	3989
1850	0	7561	3982
1860	0	7600	3826
1870	0	7639	3857
1880	0	7676	3639
1890	0	7713	3670
1900	0	7749	3553
1910	0	7784	3584
1920	0	7818	3420
1930	0	7852	3304
1940	0	7885	3249
1950	0	7918	3210
1960	0	7949	3148
1970	0	7980	3062
1980	0	8010	2968
1990	0	8040	2968
2000	0	8069	2844
2010	0	8097	2844
2020	0	8125	2735
2030	0	8152	2704
2040	0	8179	2711
2050	0	8205	2556
2060	0	8230	2447
2070	0	8255	2462
2080	0	8278	2345
2090	0	8301	2244
2100	0	8323	2166
2110	0	8345	2189
2120	0	8366	2119
2130	0	8386	1971
2140	0	8405	1885
2150	0	8424	1916
2160	0	8442	1807
2170	0	8459	1628
2180	0	8475	1574
2190	0	8490	1496
2200	0	8505	1418
2210	0	8518	1285
2220	0	8530	1192
2230	0	8541	1106
2240	0	8552	1013
2250	0	8561	880
2260	0	8569	787
2270	0	8576	685
2280	0	8582	576
2290	0	8587	459
2300	0	8591	342
2310	0	8593	241
2320	0	8595	140
STOP:1520	BREAK1:2060	BREAK2:2320
laserpoint1=:1	laserpoint2=:1	laserpoint3=:1
