START:0
20	0	176	1480
30	0	190	1480
40	0	204	1511
50	0	219	1550
60	0	235	1550
70	0	251	1683
80	0	267	1683
90	0	283	1729
100	0	301	1839
110	0	318	1784
120	0	336	1800
130	0	355	1870
140	0	375	1971
150	0	395	1994
160	0	416	2033
170	0	437	2119
180	0	459	2283
190	0	481	2181
200	0	503	2259
210	0	525	2298
220	0	548	2267
230	0	571	2252
240	0	594	2252
250	0	618	2400
260	0	642	2252
270	0	666	2454
280	0	691	2555
290	0	716	2563
300	0	741	2672
310	0	767	2563
320	0	793	2594
330	0	820	2805
340	0	848	2930
350	0	876	2883
360	0	919	2906
370	0	949	2953
380	0	978	3039
390	0	1008	2976
400	0	1039	2914
410	0	1071	3140
420	0	1103	3202
430	0	1134	3124
440	0	1167	3257
450	0	1201	3389
460	0	1235	3537
470	0	1270	3530
480	0	1304	3514
490	0	1340	3569
500	0	1377	3787
510	0	1414	3927
520	0	1451	3740
530	0	1489	3849
540	0	1528	3888
550	0	1568	3989
560	0	1607	3966
570	0	1648	4184
580	0	1689	4145
590	0	1731	4254
600	0	1773	4309
610	0	1815	4293
620	0	1859	4418
630	0	1904	4628
640	0	1948	4558
650	0	1992	4441
660	0	2038	4589
670	0	2084	4504
680	0	2130	4753
690	0	2177	4753
700	0	2224	4753
710	0	2272	4753
720	0	2320	4862
730	0	2369	4917
740	0	2417	4815
750	0	2467	4823
760	0	2517	5096
770	0	2568	5049
780	0	2619	5104
790	0	2670	5088
800	0	2722	5088
810	0	2774	5283
820	0	2827	5252
830	0	2879	5166
840	0	2933	5267
850	0	2987	5478
860	0	3041	5400
870	0	3096	5493
880	0	3151	5524
890	0	3207	5641
900	0	3264	5712
910	0	3320	5673
920	0	3378	5641
930	0	3436	5774
940	0	3496	6008
950	0	3554	5867
960	0	3614	5945
970	0	3674	5984
980	0	3735	6179
990	0	3797	6257
1000	0	3858	6195
1010	0	3921	6226
1020	0	3984	6444
1030	0	4048	6545
1040	0	4111	6413
1050	0	4175	6389
1060	0	4241	6600
1070	0	4306	6608
1080	0	4371	6569
1090	0	4438	6522
1100	0	4505	6662
1110	0	4572	6802
1120	0	4639	6654
1130	0	4708	6787
1140	0	4777	6888
1150	0	4846	7044
1160	0	4916	7075
1170	0	4985	7005
1180	0	5056	7021
1190	0	5127	7192
1200	0	5198	7223
1210	0	5270	7137
1220	0	5342	7231
1230	0	5415	7231
1240	0	5488	7410
1250	0	5562	7379
1260	0	5635	7325
1270	0	5709	7387
1280	0	5784	7527
1290	0	5859	7558
1300	0	5934	7340
1310	0	6010	7512
1320	0	6086	7605
1330	0	6163	7691
1340	0	6239	7535
1350	0	6316	7550
1360	0	6394	7636
1370	0	6472	7862
1380	0	6550	7667
1390	0	6629	7761
1400	0	6708	7730
1410	0	6788	8026
1420	0	6868	8026
1430	0	6948	7901
1440	0	7028	7917
1450	0	7109	8080
1460	0	7191	8158
1470	0	7271	8018
1480	0	7352	7917
1490	0	7433	7971
1500	0	7512	7979
1510	0	7589	7597
1520	0	7666	7628
1530	0	7740	7402
1540	0	7814	7340
1550	0	7886	7176
1560	0	7956	6935
1570	0	8024	6732
1580	0	8091	6615
1590	0	8155	6382
1600	0	8217	6265
1610	0	8279	6086
1620	0	8338	5797
1630	0	8394	5587
1640	0	8448	5330
1650	0	8500	5135
1660	0	8551	5010
1670	0	8602	5034
1680	0	8649	4714
1690	0	8693	4285
1700	0	8734	4083
1710	0	8775	4091
1720	0	8814	4052
1730	0	8852	3709
1740	0	8887	3413
1750	0	8919	3039
1760	0	8947	2727
1770	0	8974	2641
1780	0	9001	2665
1790	0	9026	2478
1800	0	9050	2337
1810	0	9069	1854
1820	0	9086	1457
1830	0	9101	1449
1840	0	9115	1457
1850	0	9129	1363
1860	0	9140	981
1870	0	9148	701
1880	0	9153	420
1890	0	9156	265
1900	0	9158	249
1910	0	9160	163
1920	0	9161	23
1930	0	9159	85
1940	0	9158	124
1950	0	9156	93
1960	0	9155	108
1970	0	9155	54
1980	0	9155	0
1990	0	9155	15
2000	0	9155	39
2010	0	9155	31
2020	0	9155	7
2030	0	9155	7
2040	0	9155	7
2050	0	9155	0
2060	0	9155	7
2070	0	9155	7
2080	0	9155	0
2090	0	9155	0
2100	0	9155	7
2110	0	9155	7
2120	0	9155	0
2130	0	9155	7
2140	0	9155	0
2150	0	9155	0
2160	0	9155	0
2170	0	9155	0
STOP:1430
BREAK:2170
