START:0
20	0	14	280
30	0	17	319
40	0	21	358
50	0	25	397
60	0	29	444
70	0	33	475
80	0	38	506
90	0	44	561
100	0	50	623
110	0	56	693
120	0	63	709
130	0	71	740
140	0	79	810
150	0	87	849
160	-1	96	880
170	-1	105	935
180	-1	115	974
190	-1	126	1067
200	-1	137	1192
210	-1	149	1215
220	-1	162	1309
230	-1	176	1387
240	-1	190	1426
250	-1	205	1542
260	-1	221	1652
270	-1	238	1659
280	-1	255	1761
290	-1	273	1831
300	-1	292	1932
310	-1	312	1940
320	-1	332	2057
330	-1	353	2111
340	-1	375	2267
350	-1	397	2252
360	-1	421	2345
370	-2	445	2384
380	-2	470	2493
390	-2	496	2641
400	-2	522	2618
410	-2	549	2742
420	-2	578	2844
430	-2	606	2930
440	-2	636	2906
450	-2	666	2976
460	-3	697	3132
470	-3	729	3265
480	-3	761	3288
490	-3	794	3319
500	-3	828	3296
510	-4	862	3467
520	-4	897	3569
530	-4	933	3607
540	-4	968	3584
550	-4	1004	3592
560	-5	1042	3678
570	-5	1079	3787
580	-5	1118	3849
590	-5	1156	3833
600	-6	1196	3935
610	-6	1236	3966
620	-6	1277	4114
630	-6	1319	4184
640	-6	1361	4223
650	-7	1404	4239
660	-7	1447	4332
670	-7	1490	4395
680	-7	1534	4410
690	-7	1578	4457
700	-8	1623	4449
710	-8	1668	4558
720	-8	1714	4605
730	-8	1761	4675
740	-9	1807	4659
750	-9	1855	4792
760	-9	1904	4917
770	-10	1952	4870
780	-10	2001	4893
790	-10	2050	4901
800	-10	2100	4885
810	-10	2149	5041
820	-10	2199	5002
830	-10	2249	4979
840	-11	2299	5072
850	-11	2351	5150
860	-11	2402	5213
870	-11	2454	5228
880	-11	2507	5236
890	-11	2561	5275
900	-11	2615	5392
910	-11	2669	5501
920	-11	2724	5454
930	-11	2779	5563
940	-11	2835	5501
950	-11	2891	5688
960	-10	2948	5774
970	-10	3005	5634
980	-10	3062	5688
990	-10	3120	5766
1000	-9	3178	5937
1010	-9	3237	5906
1020	-8	3296	5945
1030	-8	3356	5945
1040	-8	3417	6047
1050	-7	3478	6125
1060	-7	3538	6078
1070	-7	3600	6163
1080	-7	3662	6187
1090	-6	3724	6156
1100	-6	3787	6327
1110	-6	3850	6257
1120	-5	3913	6350
1130	-5	3977	6382
1140	-5	4041	6452
1150	-5	4106	6530
1160	-4	4171	6413
1170	-4	4236	6522
1180	-4	4302	6670
1190	-4	4368	6686
1200	-4	4434	6686
1210	-4	4500	6569
1220	-4	4567	6678
1230	-5	4635	6670
1240	-5	4702	6888
1250	-5	4770	6756
1260	-5	4838	6717
1270	-6	4907	6779
1280	-6	4975	6935
1290	-6	5045	7036
1300	-7	5113	6880
1310	-7	5183	6943
1320	-7	5253	6966
1330	-8	5323	7067
1340	-8	5394	7091
1350	-8	5464	6966
1360	-9	5535	7067
1370	-9	5606	7044
1380	-10	5678	7278
1390	-10	5750	7262
1400	-10	5821	7200
1410	-11	5893	7200
1420	-11	5966	7309
1430	-11	6038	7317
1440	-11	6111	7317
1450	-11	6184	7254
1460	-11	6257	7239
1470	-12	6331	7465
1480	-12	6405	7449
1490	-12	6479	7418
1500	-12	6553	7356
1510	-13	6627	7426
1520	-13	6702	7551
1530	-13	6777	7605
1540	-13	6852	7465
1550	-14	6927	7488
1560	-14	7003	7488
1570	-14	7078	7558
1580	-15	7152	7441
1590	-15	7224	7106
1600	-14	7295	6966
1610	-14	7364	6779
1620	-14	7431	6764
1630	-14	7497	6561
1640	-13	7560	6327
1650	-13	7622	6039
1660	-13	7682	6023
1670	-12	7741	5953
1680	-12	7799	5797
1690	-12	7854	5431
1700	-11	7909	5407
1710	-11	7962	5384
1720	-11	8013	5104
1730	-11	8063	4995
1740	-10	8111	4722
1750	-10	8158	4628
1760	-10	8203	4605
1770	-10	8247	4395
1780	-9	8289	4192
1790	-9	8330	3966
1800	-9	8369	3943
1810	-9	8408	3810
1820	-9	8445	3771
1830	-9	8481	3522
1840	-9	8515	3405
1850	-8	8549	3311
1860	-8	8580	3171
1870	-8	8611	3039
1880	-8	8640	2859
1890	-8	8668	2750
1900	-8	8695	2633
1910	-8	8721	2587
1920	-8	8746	2439
1930	-8	8770	2283
1940	-8	8792	2213
1950	-8	8813	2057
1960	-8	8833	1994
1970	-7	8851	1737
1980	-7	8867	1628
1990	-7	8882	1425
2000	-7	8896	1285
2010	-7	8907	1106
2020	-7	8916	911
2030	-7	8924	685
2040	-7	8929	483
2050	-7	8933	288
2060	-7	8934	93
2070	-7	8934	62
2080	-7	8933	108
STOP:1540	BREAK1:1870	BREAK2:2080
laserpoint1=:1	laserpoint2=:1	laserpoint3=:1
