START:0
20	0	28	1048	2151	1075	1102	26
30	0	1111	2432	1169	1320	58
40	0	51	1243	2806	1262	1562	19
50	0	63	1282	3133	1356	1851	74
60	0	77	1375	2993	1403	1617	27
70	0	92	1476	3320	1496	1844	20
80	0	107	1522	3460	1590	1938	67
90	0	123	1623	3648	1730	2024	106
100	0	139	1662	3928	1730	2265	67
110	0	157	1740	4396	1824	2655	83
120	0	175	1810	4349	1917	2539	107
130	0	193	1849	4302	1917	2453	68
140	0	213	1942	4583	2011	2640	68
150	0	233	1965	5004	2057	3038	91
160	0	253	2066	5191	2057	3124	-9
170	0	274	2144	4817	2104	2672	-39
180	0	296	2206	4349	2244	2142	38
190	0	319	2292	3694	2291	1402	0
200	0	342	2354	2806	2432	451	77
210	0	366	2447	2525	2478	77	31
220	0	391	2517	2619	2525	101	8
230	0	417	2641	2759	2665	117	24
240	0	443	2703	2665	2712	-38	8
250	0	470	2750	2806	2572	55	-178
260	0	498	2828	2806	2946	-22	118
270	0	527	2921	2993	2806	71	-115
280	0	556	2991	3133	2993	142	1
290	0	587	2991	3227	2993	235	1
300	0	618	3092	3460	3133	368	41
310	0	649	3170	3928	3180	758	10
320	0	681	3170	4489	3227	1319	56
330	0	714	3232	5331	3414	2099	181
340	0	747	3263	5939	3414	2676	150
350	0	781	3348	6220	3367	2871	18
360	0	815	3387	6313	3273	2926	-113
370	0	849	3449	5892	3460	2443	11
380	0	885	3550	5144	3460	1593	-89
390	0	920	3543	4770	3367	1227	-175
400	0	957	3698	4770	3601	1071	-97
410	0	994	3714	4209	3741	495	27
420	0	1032	3822	4536	3835	737	35
430	0	1070	3853	5191	4068	1345	222
440	0	1109	3916	5612	4022	1688	98
450	0	1148	3947	5144	4022	1197	75
460	0	1188	4048	5331	4115	1299	83
470	0	1229	4071	5752	4302	1689	239
480	0	1290	4125	5612	4162	1478	28
490	0	1332	4164	5425	4115	1268	-41
500	0	1375	4320	5518	4022	1268	-228
510	0	1418	4382	5331	4302	1120	91
520	0	1461	4358	5284	4396	988	99
530	0	1505	4428	5565	4162	1253	-149
540	0	1549	4459	5799	4443	1362	6
550	0	1594	4522	5612	4489	1152	29
560	0	1639	4553	5799	4770	1246	217
570	0	1685	4693	5939	4489	1246	-203
580	0	1731	4716	5565	4630	849	-86
590	0	1778	4724	5051	4770	326	46
600	0	1825	4786	5191	4864	405	77
610	0	1874	4825	5097	4630	272	-194
620	0	1922	4832	5284	4770	452	-62
630	0	1971	4848	5191	4957	342	109
640	0	2020	4887	5144	5004	257	117
650	0	2070	4941	5238	5097	296	156
660	0	2120	4980	5051	5004	70	23
670	0	2171	5073	5331	4957	257	-116
680	0	2223	5089	5472	5097	382	8
690	0	2274	5081	5518	5238	437	156
700	0	2326	5221	5472	5238	250	16
710	0	2379	5221	5659	5378	437	157
720	0	2431	5190	5331	5425	141	234
730	0	2485	5423	5659	5331	235	-91
740	0	2539	5423	5846	5378	422	-45
750	0	2593	5415	5752	5472	336	56
760	0	2647	5547	5659	5518	111	-28
770	0	2702	5539	5565	5472	25	-67
780	0	2757	5547	5705	5284	158	-262
790	0	2813	5641	5799	5565	158	-75
800	0	2868	5648	5752	5612	103	-36
810	0	2924	5687	5939	5659	252	-28
820	0	2981	5695	5939	5659	244	-36
830	0	3038	5757	6407	5659	649	-98
840	0	3095	5641	589	5752	-5051	111
850	0	3152	5664	6360	5659	696	-5
860	0	3210	5703	5939	5705	236	2
870	0	3267	5765	6126	5846	361	80
880	0	3326	5796	6173	5986	377	190
890	0	3384	5757	6267	5939	509	182
900	0	3443	5874	6267	5892	392	18
910	0	3502	5858	6547	5986	689	127
920	0	3561	5866	6641	5799	774	-66
930	0	3621	5866	6828	5892	962	26
940	0	3681	5944	6547	6080	603	136
950	0	3741	6076	6547	5705	471	-370
960	0	3802	6114	6688	5986	573	-128
970	0	3862	6068	6360	6126	292	58
980	0	3923	6208	6267	6033	58	-174
990	0	3985	6208	6033	6033	-174	-174
1000	0	4046	6223	6267	6267	43	43
1010	0	4108	6231	6360	6220	129	-11
1020	0	4170	6262	6407	6173	144	-89
1030	0	4233	6355	6173	6220	-182	-135
1040	0	4295	6324	6407	6267	82	-57
1050	0	4358	6332	6688	6220	355	-112
1060	0	4421	6216	6734	6360	518	144
1070	0	4484	6247	6688	6360	440	113
1080	0	4548	6324	6734	6267	410	-57
1090	0	4611	6285	6454	6033	168	-252
1100	0	4675	6309	6500	6407	191	98
1110	0	4739	6301	6547	6360	246	59
1120	0	4803	6348	6547	6500	199	152
1130	0	4867	6418	6500	6454	82	36
1140	0	4932	6394	6688	6454	293	59
1150	0	4997	6542	6500	6500	-41	-41
1160	0	5062	6542	6547	6500	5	-41
1170	0	5127	6565	6594	6500	28	-64
1180	0	5193	6643	6688	6688	44	44
1190	0	5258	6651	6828	6594	177	-56
1200	0	5324	6651	6781	6547	130	-103
1210	0	5390	6666	6641	6641	-25	-25
1220	0	5456	6643	6688	6594	44	-48
1230	0	5523	6720	6688	6267	-32	-453
1240	0	5589	6744	6407	6688	-336	-56
1250	0	5656	6783	6781	6594	-1	-188
1260	0	5723	6620	6781	6360	161	-259
1270	0	5790	6635	6734	6734	99	99
1280	0	5857	6643	6594	6594	-48	-48
1290	0	5925	6643	6875	6454	231	-189
1300	0	5993	6752	6594	6828	-157	76
1310	0	6060	6705	6921	6641	216	-64
1320	0	6128	6720	6828	6781	107	60
1330	0	6196	6744	6921	6828	177	84
1340	0	6264	6744	6875	6734	130	-9
1350	0	6333	6759	6921	6875	162	115
1360	0	6402	6907	7062	6875	154	-32
1370	0	6471	6985	6968	6828	-16	-156
1380	0	6540	6977	6968	6828	-8	-149
1390	0	6609	6992	6968	6828	-24	-164
1400	0	6678	6992	7015	6547	22	-445
1410	0	6747	7008	7108	7015	100	6
1420	0	6817	7016	7108	6875	92	-141
1430	0	6887	7000	6968	6968	-32	-32
1440	0	6957	7078	7015	6968	-62	-109
1450	0	7027	7070	7062	6921	-8	-148
1460	0	7097	7125	7015	6734	-109	-390
1470	0	7167	6977	7202	7015	225	37
1480	0	7238	7000	7062	6968	61	-32
1490	0	7308	6977	7108	7062	131	84
1500	0	7379	6977	7062	6921	84	-55
1510	0	7450	6977	7015	7155	38	178
1520	0	7520	6977	7155	7155	178	178
1530	0	7592	7055	6875	7015	-180	-39
1540	0	7663	7055	7108	6781	53	-273
1550	0	7734	7101	6828	7108	-273	7
1560	0	7806	7086	7108	7062	22	-23
1570	0	7878	7241	7202	7202	-39	-39
1580	0	7949	7233	7296	7062	62	-171
1590	0	8021	7226	7108	7155	-117	-70
1600	0	8093	7233	7155	6781	-78	-452
1610	0	8165	7210	7249	7108	38	-101
1620	0	8237	7257	7155	7296	-101	39
1630	0	8309	7264	7296	7202	31	-62
1640	0	8381	7311	7249	7155	-62	-155
1650	0	8453	7296	7249	7249	-46	-46
1660	0	8525	7342	7249	7108	-93	-233
1670	0	8598	7311	7202	7249	-108	-62
1680	0	8670	7194	7342	7296	147	101
1690	0	8742	7187	7296	7155	108	-31
1700	0	8815	7187	7296	7249	108	62
1710	0	8888	7195	7296	6781	100	-413
1720	0	8961	7163	7202	7296	38	132
1730	0	9033	7163	7249	7296	85	132
1740	0	9105	7109	7062	7062	-47	-47
1750	0	9177	7101	6828	6968	-273	-133
1760	0	9248	6985	6875	6921	-110	-63
1770	0	9318	7047	6734	6126	-312	-920
1780	0	9387	6884	6547	6267	-336	-617
1790	0	9454	6759	6454	4723	-305	-2036
1800	0	9520	6658	5799	3414	-859	-3244
1810	0	9585	6542	5191	5846	-1350	-696
1820	0	9650	6534	3086	6360	-3447	-173
1830	0	9714	6410	5659	5705	-751	-704
1840	0	9776	6278	5939	3741	-338	-2536
1850	0	9837	6115	5659	3507	-455	-2607
1860	0	9897	5866	4489	5518	-1376	-347
1870	0	9956	5788	3788	4349	-2000	-1439
1880	0	10013	5648	4349	2244	-1299	-3403
1890	0	10069	5470	4817	4630	-652	-839
1900	0	10124	5439	4349	4957	-1089	-481
1910	0	10177	5229	3741	2525	-1487	-2703
1920	0	10228	5034	3975	1824	-1059	-3210
1930	0	10279	4996	4443	4443	-553	-553
1940	0	10328	4809	3881	3648	-927	-1161
1950	0	10375	4716	2852	1075	-1863	-3640
1960	0	10421	4615	1917	2385	-2697	-2230
1970	0	10466	4436	2057	3367	-2378	-1069
1980	0	10509	4320	3320	888	-999	-3431
1990	0	10551	4180	3648	1917	-532	-2262
2000	0	10592	4110	2852	2338	-1257	-1771
2010	0	10630	3877	2432	982	-1445	-2895
2020	0	10668	3729	3414	1122	-315	-2607
2030	0	10703	3535	3367	1683	-167	-1851
2040	0	10737	3379	3040	888	-339	-2491
2050	0	10770	3139	2852	748	-286	-2390
2060	0	10801	3053	2619	561	-434	-2492
2070	0	10830	2913	2057	608	-856	-2305
2080	0	10858	2704	2525	654	-178	-2049
2090	0	10884	2579	2525	420	-54	-2158
2100	0	10910	2486	2198	46	-288	-2439
2110	0	10933	2291	1964	-46	-327	-2338
2120	0	10956	2191	1777	-93	-413	-2284
2130	0	10976	2027	1683	-46	-344	-2074
2140	0	10996	1919	1496	140	-422	-1778
2150	0	11014	1763	1356	93	-407	-1670
2160	0	11030	1623	1262	93	-361	-1530
2170	0	11045	1437	420	46	-1016	-1390
2180	0	11058	1320	140	93	-1180	-1227
2190	0	11070	1150	233	233	-916	-916
2200	0	11080	940	187	233	-753	-706
2210	0	11088	730	-46	187	-777	-543
2220	0	11093	489	-233	140	-723	-349
2230	0	11096	233	93	140	-139	-92
2240	0	11097	0	46	-46	46	-46
2250	0	11095	186	-93	-140	-279	-326
2260	0	11092	310	-233	-233	-544	-544
STOP:1590	BREAK1:0	BREAK2:2262
laserpoint1=:1	laserpoint2=:0	laserpoint3=:0
