START:0
START:0
20	0	23	1025	1824	982	798	-43
30	0	34	1080	1870	1216	790	135
40	0	46	1188	2151	1169	962	-19
50	0	58	1258	2385	1216	1126	-42
60	0	72	1351	2291	1449	939	97
70	0	86	1406	2385	1496	978	90
80	0	101	1530	2619	1543	1088	12
90	0	117	1585	2572	1590	987	5
100	0	133	1639	2993	1730	1353	90
110	0	151	1771	2993	1730	1221	-41
120	0	168	1802	3460	1683	1658	-118
130	0	187	1919	3367	1824	1448	-95
140	0	206	1926	3227	1870	1300	-56
150	0	226	2012	3414	1964	1401	-48
160	0	246	2027	3835	2104	1807	76
170	0	267	2144	4022	2104	1877	-39
180	0	288	2128	3601	2151	1472	22
190	0	310	2253	3648	2104	1394	-148
200	0	333	2330	3507	2338	1176	7
210	0	357	2439	2946	2478	506	39
220	0	381	2494	2525	2478	31	-15
230	0	407	2548	2619	2572	70	23
240	0	433	2649	2712	2759	63	109
250	0	460	2680	2806	2712	125	32
260	0	488	2766	2712	2806	-53	40
270	0	517	2882	2946	2899	63	17
280	0	546	2937	2993	2946	56	9
290	0	577	2991	3040	2993	48	1
300	0	607	3030	3367	3180	337	150
310	0	639	3131	3788	3086	657	-44
320	0	671	3232	4583	3227	1351	-5
330	0	704	3294	5284	3086	1990	-207
340	0	737	3333	6033	3460	2700	127
350	0	770	3348	6641	3554	3292	205
360	0	804	3434	6267	3367	2832	-66
370	0	839	3504	6220	3460	2716	-43
380	0	874	3574	6220	3320	2646	-253
390	0	909	3644	5425	3648	1781	3
400	0	945	3651	5191	3694	1539	42
410	0	982	3760	5191	3694	1430	-65
420	0	1019	3791	4910	3648	1119	-143
430	0	1057	3838	4957	3835	1119	-3
440	0	1096	3846	5612	4022	1766	176
450	0	1135	3869	5986	4068	2117	199
460	0	1174	3916	5705	4022	1789	106
470	0	1214	3954	5659	4162	1704	207
480	0	1255	3986	6126	4115	2140	129
490	0	1296	4071	5518	4162	1447	90
500	0	1338	4118	5659	4302	1541	184
510	0	1380	4188	5612	4302	1424	114
520	0	1422	4226	5612	4022	1385	-204
530	0	1466	4335	5612	4443	1276	107
540	0	1509	4343	5892	4396	1549	52
550	0	1553	4390	6080	4443	1690	53
560	0	1598	4514	5939	4536	1425	22
570	0	1643	4522	6080	4536	1557	14
580	0	1688	4592	6220	4583	1628	-8
590	0	1734	4607	5612	4536	1004	-70
600	0	1781	4755	5331	4630	576	-125
610	0	1828	4794	5472	4723	677	-70
620	0	1876	4809	5051	5004	241	194
630	0	1923	4848	5472	4817	623	-31
640	0	1972	4895	5378	4957	483	62
650	0	2021	4988	5144	4957	156	-30
660	0	2071	5027	5238	4817	210	-209
670	0	2121	5050	5425	5004	374	-46
680	0	2171	4996	5425	5097	429	101
690	0	2222	5058	5472	5238	413	179
700	0	2274	5112	5752	5191	640	78
710	0	2325	5120	6126	5284	1006	164
720	0	2377	5143	5752	5238	608	94
730	0	2430	5252	5659	5425	406	172
740	0	2483	5236	5752	5425	515	188
750	0	2536	5260	5986	5238	726	-22
760	0	2590	5376	5612	5518	235	141
770	0	2644	5369	5612	5518	243	149
780	0	2699	5400	5705	5191	305	-208
790	0	2754	5462	5705	5472	243	9
800	0	2809	5586	5752	5565	166	-21
810	0	2865	5633	5892	5565	259	-67
820	0	2921	5648	5892	5612	244	-36
830	0	2978	5710	6033	5752	322	41
